,T_int,logg,lam,f_nu,f_lam,F
142940,400.0,2.0,22.289999999999996,1.4523e-27,8.763082559567481e-12,7.804760723088623e-14
142941,400.0,2.0,22.318499999999997,1.3974700000000001e-27,8.410720301881189e-12,7.804760723088623e-14
142942,400.0,2.0,22.3471,1.21857e-27,7.315244396519707e-12,7.804760723088623e-14
142943,400.0,2.0,22.375699999999995,1.11125e-27,6.653945135661322e-12,7.804760723088623e-14
142944,400.0,2.0,22.4044,1.1798500000000002e-27,7.046620195945093e-12,7.804760723088623e-14
142945,400.0,2.0,22.433099999999996,1.2432e-27,7.405989974024721e-12,7.804760723088623e-14
142946,400.0,2.0,22.4618,1.1133200000000001e-27,6.6153313474285736e-12,7.804760723088623e-14
142947,400.0,2.0,22.490599999999997,1.00632e-27,5.964234681710988e-12,7.804760723088623e-14
142948,400.0,2.0,22.5194,8.62719e-28,5.1000735053810515e-12,7.804760723088623e-14
142949,400.0,2.0,22.548199999999998,9.75943e-28,5.754682926620322e-12,7.804760723088623e-14
142950,400.0,2.0,22.5771,8.929e-28,5.251546468472674e-12,7.804760723088623e-14
142951,400.0,2.0,22.605999999999998,7.81318e-28,4.5835406370275975e-12,7.804760723088623e-14
142952,400.0,2.0,22.634899999999995,7.7942e-28,4.560737623801343e-12,7.804760723088623e-14
142953,400.0,2.0,22.6639,1.0616200000000002e-27,6.196129757351887e-12,7.804760723088623e-14
142954,400.0,2.0,22.692899999999998,1.4351900000000001e-27,8.355070213129717e-12,7.804760723088623e-14
142955,400.0,2.0,22.721999999999998,1.50453e-27,8.736318200141843e-12,7.804760723088623e-14
142956,400.0,2.0,22.751099999999997,1.36024e-27,7.878280619676786e-12,7.804760723088623e-14
142957,400.0,2.0,22.7802,1.19241e-27,6.8886044379120855e-12,7.804760723088623e-14
142958,400.0,2.0,22.8094,1.07356e-27,6.186133697195407e-12,7.804760723088623e-14
142959,400.0,2.0,22.8386,1.09148e-27,6.273321261214057e-12,7.804760723088623e-14
142960,400.0,2.0,22.867799999999995,1.0431e-27,5.979954476087712e-12,7.804760723088623e-14
142961,400.0,2.0,22.897099999999995,1.00148e-27,5.726668210539169e-12,7.804760723088623e-14
142962,400.0,2.0,22.926399999999997,9.88142e-28,5.635965568162356e-12,7.804760723088623e-14
142963,400.0,2.0,22.955799999999996,1.03253e-27,5.8740618778738124e-12,7.804760723088623e-14
142964,400.0,2.0,22.985199999999995,1.1830200000000001e-27,6.712993330958901e-12,7.804760723088623e-14
142965,400.0,2.0,23.014599999999998,1.1821900000000001e-27,6.691155487557757e-12,7.804760723088623e-14
142966,400.0,2.0,23.044099999999997,1.20517e-27,6.803768260395109e-12,7.804760723088623e-14
142967,400.0,2.0,23.073599999999995,9.5839e-28,5.396749469276021e-12,7.804760723088623e-14
142968,400.0,2.0,23.103099999999998,8.0270300000000005e-28,4.508531135067918e-12,7.804760723088623e-14
142969,400.0,2.0,23.132699999999996,8.64436e-28,4.842848650992758e-12,7.804760723088623e-14
142970,400.0,2.0,23.162299999999995,1.09149e-27,6.099259332962747e-12,7.804760723088623e-14
142971,400.0,2.0,23.192,1.26639e-27,7.058489462714465e-12,7.804760723088623e-14
142972,400.0,2.0,23.2217,1.26445e-27,7.029660375567175e-12,7.804760723088623e-14
142973,400.0,2.0,23.251399999999997,1.4372199999999999e-27,7.969769115093001e-12,7.804760723088623e-14
142974,400.0,2.0,23.281199999999995,1.51884e-27,8.400826310695399e-12,7.804760723088623e-14
142975,400.0,2.0,23.310999999999996,1.63324e-27,9.010500227213993e-12,7.804760723088623e-14
142976,400.0,2.0,23.3409,1.62346e-27,8.933612270331637e-12,7.804760723088623e-14
142977,400.0,2.0,23.370699999999996,1.65659e-27,9.092688165169014e-12,7.804760723088623e-14
142978,400.0,2.0,23.400699999999997,1.58135e-27,8.65747025278574e-12,7.804760723088623e-14
142979,400.0,2.0,23.4306,1.42125e-27,7.761119326390481e-12,7.804760723088623e-14
142980,400.0,2.0,23.460599999999996,1.16537e-27,6.347552579401385e-12,7.804760723088623e-14
142981,400.0,2.0,23.4907,9.8291e-28,5.340015768152279e-12,7.804760723088623e-14
142982,400.0,2.0,23.520699999999998,9.5634e-28,5.1824191880386775e-12,7.804760723088623e-14
142983,400.0,2.0,23.5509,1.0367600000000001e-27,5.603816674524324e-12,7.804760723088623e-14
142984,400.0,2.0,23.580999999999996,9.85731e-28,5.314405405118752e-12,7.804760723088623e-14
142985,400.0,2.0,23.6112,7.94787e-28,4.274008071326597e-12,7.804760723088623e-14
142986,400.0,2.0,23.641399999999997,7.43296e-28,3.9869071024590815e-12,7.804760723088623e-14
142987,400.0,2.0,23.6717,8.55388e-28,4.576410357702251e-12,7.804760723088623e-14
142988,400.0,2.0,23.701999999999998,1.02131e-27,5.4501480477919805e-12,7.804760723088623e-14
142989,400.0,2.0,23.732399999999995,8.36468e-28,4.452323529577717e-12,7.804760723088623e-14
142990,400.0,2.0,23.7628,6.832090000000001e-28,3.6272630854390955e-12,7.804760723088623e-14
142991,400.0,2.0,23.7932,5.08741e-28,2.694087717130579e-12,7.804760723088623e-14
142992,400.0,2.0,23.823699999999995,5.25409e-28,2.7752351503311863e-12,7.804760723088623e-14
142993,400.0,2.0,23.854199999999995,4.24613e-28,2.2370942267013366e-12,7.804760723088623e-14
142994,400.0,2.0,23.8847,3.6670300000000004e-28,1.927061541888182e-12,7.804760723088623e-14
142995,400.0,2.0,23.9153,4.23322e-28,2.218910963194045e-12,7.804760723088623e-14
142996,400.0,2.0,23.945899999999998,6.09705e-28,3.1877050498530235e-12,7.804760723088623e-14
142997,400.0,2.0,23.976599999999998,8.33537e-28,4.3468073168053505e-12,7.804760723088623e-14
142998,400.0,2.0,24.007299999999997,1.0728400000000001e-27,5.580447430981496e-12,7.804760723088623e-14
142999,400.0,2.0,24.037999999999997,1.19926e-27,6.222105774578526e-12,7.804760723088623e-14
143000,400.0,2.0,24.068799999999996,1.1905e-27,6.160858388358949e-12,7.804760723088623e-14
143001,400.0,2.0,24.099599999999995,1.2034300000000002e-27,6.21186298623281e-12,7.804760723088623e-14
143002,400.0,2.0,24.130499999999998,1.2642400000000002e-27,6.50904970988311e-12,7.804760723088623e-14
143003,400.0,2.0,24.161399999999997,1.46703e-27,7.533824643213361e-12,7.804760723088623e-14
143004,400.0,2.0,24.192299999999996,1.58383e-27,8.112878071731155e-12,7.804760723088623e-14
143005,400.0,2.0,24.223299999999995,1.5972200000000001e-27,8.16053866663416e-12,7.804760723088623e-14
143006,400.0,2.0,24.254299999999997,1.5830900000000002e-27,8.067682872003892e-12,7.804760723088623e-14
143007,400.0,2.0,24.2854,1.3969400000000001e-27,7.1008106833390334e-12,7.804760723088623e-14
143008,400.0,2.0,24.3165,1.2714400000000002e-27,6.4463583434411014e-12,7.804760723088623e-14
143009,400.0,2.0,24.347599999999996,1.2153899999999999e-27,6.1464456424732835e-12,7.804760723088623e-14
143010,400.0,2.0,24.378799999999995,1.36852e-27,6.903148288033296e-12,7.804760723088623e-14
143011,400.0,2.0,24.409999999999997,1.4643e-27,7.367416229898194e-12,7.804760723088623e-14
143012,400.0,2.0,24.4412,1.42657e-27,7.1592699775150794e-12,7.804760723088623e-14
143013,400.0,2.0,24.472499999999997,1.43533e-27,7.184818319997906e-12,7.804760723088623e-14
143014,400.0,2.0,24.503899999999998,1.4849399999999998e-27,7.414112746540077e-12,7.804760723088623e-14
143015,400.0,2.0,24.5353,1.59436e-27,7.940070303577672e-12,7.804760723088623e-14
143016,400.0,2.0,24.566699999999997,1.43528e-27,7.129575809853448e-12,7.804760723088623e-14
143017,400.0,2.0,24.5981,1.37966e-27,6.8358047663346925e-12,7.804760723088623e-14
143018,400.0,2.0,24.629599999999996,1.20602e-27,5.960195366795982e-12,7.804760723088623e-14
143019,400.0,2.0,24.6612,1.2825600000000002e-27,6.322225520321467e-12,7.804760723088623e-14
143020,400.0,2.0,24.692699999999995,1.30885e-27,6.43536849674558e-12,7.804760723088623e-14
143021,400.0,2.0,24.7244,1.36107e-27,6.674974981140862e-12,7.804760723088623e-14
143022,400.0,2.0,24.755999999999997,1.3281499999999999e-27,6.4969104615955595e-12,7.804760723088623e-14
143023,400.0,2.0,24.7877,1.30296e-27,6.357396867890528e-12,7.804760723088623e-14
143024,400.0,2.0,24.8195,1.2805800000000001e-27,6.232199702962016e-12,7.804760723088623e-14
143025,400.0,2.0,24.851199999999995,1.2013500000000002e-27,5.831704728030747e-12,7.804760723088623e-14
143026,400.0,2.0,24.883099999999995,1.09511e-27,5.3023632640863045e-12,7.804760723088623e-14
143027,400.0,2.0,24.9149,9.69889e-28,4.6840814679244925e-12,7.804760723088623e-14
143028,400.0,2.0,24.946799999999996,8.15087e-28,3.926403958403641e-12,7.804760723088623e-14
143029,400.0,2.0,24.978799999999996,7.361280000000001e-28,3.53696611144051e-12,7.804760723088623e-14
143030,400.0,2.0,25.010699999999996,6.8675299999999995e-28,3.2913159491730713e-12,7.804760723088623e-14
143031,400.0,2.0,25.042799999999996,6.87976e-28,3.2887300067335917e-12,7.804760723088623e-14
143032,400.0,2.0,25.0748,6.40892e-28,3.0558399058097995e-12,7.804760723088623e-14
143033,400.0,2.0,25.1069,5.67559e-28,2.699265054140026e-12,7.804760723088623e-14
143034,400.0,2.0,25.1391,5.32032e-28,2.5238236538396065e-12,7.804760723088623e-14
143035,400.0,2.0,25.1713,4.7549e-28,2.2498356759978423e-12,7.804760723088623e-14
143036,400.0,2.0,25.2035,5.30976e-28,2.5059585537969233e-12,7.804760723088623e-14
143037,400.0,2.0,25.2358,6.51712e-28,3.067907541246405e-12,7.804760723088623e-14
143038,400.0,2.0,25.2681,7.622760000000001e-28,3.579214905476928e-12,7.804760723088623e-14
143039,400.0,2.0,25.3005,7.7229000000000005e-28,3.6169533410370943e-12,7.804760723088623e-14
143040,400.0,2.0,25.332899999999995,6.51177e-28,3.0419350570121783e-12,7.804760723088623e-14
143041,400.0,2.0,25.365299999999998,5.55158e-28,2.586766923780175e-12,7.804760723088623e-14
143042,400.0,2.0,25.397799999999997,6.4796800000000005e-28,3.011494426645994e-12,7.804760723088623e-14
143043,400.0,2.0,25.430299999999995,8.31997e-28,3.856909922757649e-12,7.804760723088623e-14
143044,400.0,2.0,25.4629,1.01838e-27,4.708849776446742e-12,7.804760723088623e-14
143045,400.0,2.0,25.4955,1.10827e-27,5.111392288044618e-12,7.804760723088623e-14
143046,400.0,2.0,25.528099999999995,1.10322e-27,5.075114496273487e-12,7.804760723088623e-14
143047,400.0,2.0,25.560799999999997,1.09961e-27,5.045573060822152e-12,7.804760723088623e-14
143048,400.0,2.0,25.5935,1.1016800000000001e-27,5.0421621243561364e-12,7.804760723088623e-14
143049,400.0,2.0,25.626299999999997,1.19783e-27,5.4681960499448566e-12,7.804760723088623e-14
143050,400.0,2.0,25.6591,1.27653e-27,5.812579287649923e-12,7.804760723088623e-14
143051,400.0,2.0,25.691999999999997,1.2988600000000001e-27,5.899119836048562e-12,7.804760723088623e-14
143052,400.0,2.0,25.724899999999998,1.29161e-27,5.8511968782821636e-12,7.804760723088623e-14
143053,400.0,2.0,25.757799999999996,1.31986e-27,5.963909391515854e-12,7.804760723088623e-14
143054,400.0,2.0,25.790799999999997,1.3563e-27,6.112893611131787e-12,7.804760723088623e-14
143055,400.0,2.0,25.823799999999995,1.3524500000000001e-27,6.079972600100041e-12,7.804760723088623e-14
143056,400.0,2.0,25.8569,1.2208900000000002e-27,5.474498332584061e-12,7.804760723088623e-14
143057,400.0,2.0,25.889999999999997,9.96851e-28,4.45848028866457e-12,7.804760723088623e-14
143058,400.0,2.0,25.9231,7.9439200000000005e-28,3.5439019241357043e-12,7.804760723088623e-14
143059,400.0,2.0,25.9563,6.331320000000001e-28,2.8172760104539817e-12,7.804760723088623e-14
143060,400.0,2.0,25.989599999999996,6.43349e-28,2.8554078052049813e-12,7.804760723088623e-14
143061,400.0,2.0,26.022799999999997,6.642610000000001e-28,2.940704661675424e-12,7.804760723088623e-14
143062,400.0,2.0,26.0562,6.69174e-28,2.954864724059747e-12,7.804760723088623e-14
143063,400.0,2.0,26.0895,6.87199e-28,3.026716259211735e-12,7.804760723088623e-14
143064,400.0,2.0,26.122899999999998,7.959470000000001e-28,3.4967298205608747e-12,7.804760723088623e-14
143065,400.0,2.0,26.156399999999998,8.984040000000001e-28,3.936737338124648e-12,7.804760723088623e-14
143066,400.0,2.0,26.189899999999998,8.78179e-28,3.83827484817034e-12,7.804760723088623e-14
143067,400.0,2.0,26.223399999999998,7.346800000000001e-28,3.20288187027322e-12,7.804760723088623e-14
143068,400.0,2.0,26.256999999999998,8.55329e-28,3.719321252106928e-12,7.804760723088623e-14
143069,400.0,2.0,26.290599999999998,1.01336e-27,4.395248812108421e-12,7.804760723088623e-14
143070,400.0,2.0,26.324299999999997,1.1717700000000002e-27,5.0693165907355906e-12,7.804760723088623e-14
143071,400.0,2.0,26.357999999999997,1.1269e-27,4.8627414007352504e-12,7.804760723088623e-14
143072,400.0,2.0,26.391699999999997,1.03782e-27,4.46691827673783e-12,7.804760723088623e-14
143073,400.0,2.0,26.425499999999996,9.971320000000001e-28,4.280819635480347e-12,7.804760723088623e-14
143074,400.0,2.0,26.4594,9.33664e-28,3.998078647807123e-12,7.804760723088623e-14
143075,400.0,2.0,26.4932,8.81911e-28,3.766835254566982e-12,7.804760723088623e-14
143076,400.0,2.0,26.5272,7.09456e-28,3.022479371186671e-12,7.804760723088623e-14
143077,400.0,2.0,26.561099999999996,5.56946e-28,2.366691648572699e-12,7.804760723088623e-14
143078,400.0,2.0,26.595099999999995,4.8733800000000005e-28,2.0656071313242793e-12,7.804760723088623e-14
143079,400.0,2.0,26.6292,4.962180000000001e-28,2.0978622976277682e-12,7.804760723088623e-14
143080,400.0,2.0,26.663299999999996,5.04041e-28,2.125488547143925e-12,7.804760723088623e-14
143081,400.0,2.0,26.697399999999995,4.95255e-28,2.0831072709669045e-12,7.804760723088623e-14
143082,400.0,2.0,26.7316,5.77878e-28,2.424414965461871e-12,7.804760723088623e-14
143083,400.0,2.0,26.765799999999995,6.87921e-28,2.8787159441250254e-12,7.804760723088623e-14
143084,400.0,2.0,26.800099999999997,7.21472e-28,3.0113924335712337e-12,7.804760723088623e-14
143085,400.0,2.0,26.834399999999995,6.98544e-28,2.908242998916745e-12,7.804760723088623e-14
143086,400.0,2.0,26.8688,7.006360000000001e-28,2.909488266393582e-12,7.804760723088623e-14
143087,400.0,2.0,26.903199999999995,8.031000000000001e-28,3.3264610945025772e-12,7.804760723088623e-14
143088,400.0,2.0,26.9377,8.65421e-28,3.5754203564720828e-12,7.804760723088623e-14
143089,400.0,2.0,26.972099999999998,7.55004e-28,3.1112895701038747e-12,7.804760723088623e-14
143090,400.0,2.0,27.006699999999995,5.697200000000001e-28,2.341742447433883e-12,7.804760723088623e-14
143091,400.0,2.0,27.0413,4.55171e-28,1.8661225233540043e-12,7.804760723088623e-14
143092,400.0,2.0,27.075899999999997,5.86171e-28,2.3970617867305553e-12,7.804760723088623e-14
143093,400.0,2.0,27.110599999999998,7.634380000000001e-28,3.113982857242934e-12,7.804760723088623e-14
143094,400.0,2.0,27.1453,9.851980000000001e-28,4.0082512168840765e-12,7.804760723088623e-14
143095,400.0,2.0,27.18,1.09089e-27,4.426931059819502e-12,7.804760723088623e-14
143096,400.0,2.0,27.214799999999997,1.12188e-27,4.541055550514655e-12,7.804760723088623e-14
143097,400.0,2.0,27.249699999999997,1.13892e-27,4.598227682198285e-12,7.804760723088623e-14
143098,400.0,2.0,27.284599999999998,1.17345e-27,4.725525484769674e-12,7.804760723088623e-14
143099,400.0,2.0,27.319499999999998,1.24665e-27,5.00748608344051e-12,7.804760723088623e-14
143100,400.0,2.0,27.354499999999998,1.2703e-27,5.089433442003715e-12,7.804760723088623e-14
143101,400.0,2.0,27.389499999999998,1.21368e-27,4.850166971600712e-12,7.804760723088623e-14
143102,400.0,2.0,27.424599999999998,1.16424e-27,4.640690610129957e-12,7.804760723088623e-14
143103,400.0,2.0,27.459699999999998,1.12714e-27,4.4813306477986836e-12,7.804760723088623e-14
143104,400.0,2.0,27.494899999999998,1.11949e-27,4.43952629384138e-12,7.804760723088623e-14
143105,400.0,2.0,27.530099999999997,1.0915200000000001e-27,4.317544503665833e-12,7.804760723088623e-14
143106,400.0,2.0,27.565299999999997,1.05805e-27,4.174470993686159e-12,7.804760723088623e-14
143107,400.0,2.0,27.6006,9.76221e-28,3.841773905793664e-12,7.804760723088623e-14
143108,400.0,2.0,27.635999999999996,8.097490000000001e-28,3.1784893108718094e-12,7.804760723088623e-14
143109,400.0,2.0,27.671299999999995,8.09545e-28,3.1695862347758784e-12,7.804760723088623e-14
143110,400.0,2.0,27.706799999999998,8.83483e-28,3.4502150128042524e-12,7.804760723088623e-14
143111,400.0,2.0,27.7423,9.96484e-28,3.881558225399572e-12,7.804760723088623e-14
143112,400.0,2.0,27.777799999999996,9.429220000000002e-28,3.663538655242105e-12,7.804760723088623e-14
143113,400.0,2.0,27.813299999999998,8.48161e-28,3.2869565364733283e-12,7.804760723088623e-14
143114,400.0,2.0,27.849,6.90532e-28,2.6692257242152894e-12,7.804760723088623e-14
143115,400.0,2.0,27.884599999999995,5.36402e-28,2.0681510433229367e-12,7.804760723088623e-14
143116,400.0,2.0,27.9203,4.51905e-28,1.7379116264348738e-12,7.804760723088623e-14
143117,400.0,2.0,27.956099999999996,4.85119e-28,1.860869067033087e-12,7.804760723088623e-14
143118,400.0,2.0,27.9919,5.22201e-28,1.9979915452516336e-12,7.804760723088623e-14
143119,400.0,2.0,28.027699999999996,5.87204e-28,2.2409635242176683e-12,7.804760723088623e-14
143120,400.0,2.0,28.0636,6.78664e-28,2.5833827315619586e-12,7.804760723088623e-14
143121,400.0,2.0,28.0995,7.18626e-28,2.7285156214256577e-12,7.804760723088623e-14
143122,400.0,2.0,28.135499999999997,6.44394e-28,2.4404106748137015e-12,7.804760723088623e-14
143123,400.0,2.0,28.1715,5.096090000000001e-28,1.9250315368627175e-12,7.804760723088623e-14
143124,400.0,2.0,28.2076,4.01949e-28,1.5144654934884618e-12,7.804760723088623e-14
143125,400.0,2.0,28.243699999999997,4.22696e-28,1.5885674565633667e-12,7.804760723088623e-14
143126,400.0,2.0,28.279899999999998,5.22132e-28,1.9572453718082995e-12,7.804760723088623e-14
143127,400.0,2.0,28.316099999999995,5.896250000000001e-28,2.2045995650197e-12,7.804760723088623e-14
143128,400.0,2.0,28.352399999999996,5.46086e-28,2.0365828905666003e-12,7.804760723088623e-14
143129,400.0,2.0,28.3887,4.67898e-28,1.7405274660703611e-12,7.804760723088623e-14
143130,400.0,2.0,28.425,4.3362400000000005e-28,1.6089148772322604e-12,7.804760723088623e-14
143131,400.0,2.0,28.4614,4.741490000000001e-28,1.7547814061904789e-12,7.804760723088623e-14
143132,400.0,2.0,28.4979,5.12283e-28,1.891058355139037e-12,7.804760723088623e-14
143133,400.0,2.0,28.5344,4.92119e-28,1.811979774968145e-12,7.804760723088623e-14
143134,400.0,2.0,28.5709,4.26753e-28,1.5672902918581003e-12,7.804760723088623e-14
143135,400.0,2.0,28.6075,4.2957600000000005e-28,1.5736237423300468e-12,7.804760723088623e-14
143136,400.0,2.0,28.644099999999998,5.038610000000001e-28,1.8410309293950816e-12,7.804760723088623e-14
143137,400.0,2.0,28.680799999999998,5.883200000000001e-28,2.144133357188469e-12,7.804760723088623e-14
143138,400.0,2.0,28.717499999999998,6.16366e-28,2.240609214066189e-12,7.804760723088623e-14
143139,400.0,2.0,28.7543,6.70152e-28,2.4299001169341635e-12,7.804760723088623e-14
143140,400.0,2.0,28.791099999999997,7.17829e-28,2.596122533219261e-12,7.804760723088623e-14
143141,400.0,2.0,28.827999999999996,7.9672900000000005e-28,2.8741028240350155e-12,7.804760723088623e-14
143142,400.0,2.0,28.8649,6.62743e-28,2.384655995970368e-12,7.804760723088623e-14
143143,400.0,2.0,28.9018,5.82902e-28,2.0920230512981747e-12,7.804760723088623e-14
143144,400.0,2.0,28.938799999999997,5.74109e-28,2.055199669224794e-12,7.804760723088623e-14
143145,400.0,2.0,28.9759,6.978429999999999e-28,2.4917505402526443e-12,7.804760723088623e-14
143146,400.0,2.0,29.012999999999998,7.83566e-28,2.7906862335389042e-12,7.804760723088623e-14
143147,400.0,2.0,29.0502,7.556309999999999e-28,2.6843071996503715e-12,7.804760723088623e-14
143148,400.0,2.0,29.087399999999995,7.00047e-28,2.480493511122551e-12,7.804760723088623e-14
143149,400.0,2.0,29.1246,6.3775000000000005e-28,2.253986088862475e-12,7.804760723088623e-14
143150,400.0,2.0,29.161899999999996,6.5499400000000005e-28,2.3090130735306597e-12,7.804760723088623e-14
143151,400.0,2.0,29.199199999999998,6.75938e-28,2.376761805153933e-12,7.804760723088623e-14
143152,400.0,2.0,29.2366,7.33453e-28,2.572404497578424e-12,7.804760723088623e-14
143153,400.0,2.0,29.274099999999997,5.8787e-28,2.0565292782104704e-12,7.804760723088623e-14
143154,400.0,2.0,29.311499999999995,4.944350000000001e-28,1.7252570918622749e-12,7.804760723088623e-14
143155,400.0,2.0,29.349099999999996,4.1212100000000005e-28,1.4343524246359347e-12,7.804760723088623e-14
143156,400.0,2.0,29.3867,5.406670000000001e-28,1.876933678210201e-12,7.804760723088623e-14
143157,400.0,2.0,29.4243,7.06411e-28,2.4460530769979653e-12,7.804760723088623e-14
143158,400.0,2.0,29.461999999999996,7.638050000000001e-28,2.6380240441564836e-12,7.804760723088623e-14
143159,400.0,2.0,29.499699999999997,7.435120000000001e-28,2.561376887636136e-12,7.804760723088623e-14
143160,400.0,2.0,29.537499999999998,7.70087e-28,2.646141266704648e-12,7.804760723088623e-14
143161,400.0,2.0,29.575299999999995,8.40108e-28,2.8793702025482193e-12,7.804760723088623e-14
143162,400.0,2.0,29.613099999999996,8.78226e-28,3.0023356756768795e-12,7.804760723088623e-14
143163,400.0,2.0,29.651099999999996,8.52367e-28,2.9064691075295522e-12,7.804760723088623e-14
143164,400.0,2.0,29.688999999999997,8.04894e-28,2.737589040035604e-12,7.804760723088623e-14
143165,400.0,2.0,29.726999999999997,7.54271e-28,2.5588565920398276e-12,7.804760723088623e-14
143166,400.0,2.0,29.7651,6.16496e-28,2.086105528938672e-12,7.804760723088623e-14
143167,400.0,2.0,29.803199999999997,4.887060000000001e-28,1.6494630054035725e-12,7.804760723088623e-14
143168,400.0,2.0,29.841399999999997,3.9759000000000002e-28,1.3384981260010048e-12,7.804760723088623e-14
143169,400.0,2.0,29.879599999999996,4.16469e-28,1.3984721581134136e-12,7.804760723088623e-14
143170,400.0,2.0,29.9179,5.35037e-28,1.7920177488957401e-12,7.804760723088623e-14
143171,400.0,2.0,29.956199999999995,6.762310000000001e-28,2.2591357905545466e-12,7.804760723088623e-14
143172,400.0,2.0,29.994499999999995,7.456690000000001e-28,2.48475479729255e-12,7.804760723088623e-14
143173,400.0,2.0,30.0329,7.450940000000001e-28,2.476493708719946e-12,7.804760723088623e-14
143174,400.0,2.0,30.071399999999997,7.455340000000001e-28,2.4716152266656934e-12,7.804760723088623e-14
143175,400.0,2.0,30.1099,7.198160000000001e-28,2.3802554734841277e-12,7.804760723088623e-14
143176,400.0,2.0,30.148399999999995,6.98307e-28,2.303236641624337e-12,7.804760723088623e-14
143177,400.0,2.0,30.1871,6.837970000000001e-28,2.249598983837046e-12,7.804760723088623e-14
143178,400.0,2.0,30.225699999999996,7.14225e-28,2.3437053727692826e-12,7.804760723088623e-14
143179,400.0,2.0,30.264399999999995,6.672e-28,2.18379870392748e-12,7.804760723088623e-14
143180,400.0,2.0,30.3032,5.84221e-28,1.907308228288854e-12,7.804760723088623e-14
143181,400.0,2.0,30.341999999999995,4.818420000000001e-28,1.5690505942756832e-12,7.804760723088623e-14
143182,400.0,2.0,30.380799999999997,4.619940000000001e-28,1.5005781793009533e-12,7.804760723088623e-14
143183,400.0,2.0,30.4197,4.03499e-28,1.3072339316428315e-12,7.804760723088623e-14
143184,400.0,2.0,30.458699999999997,3.6144000000000003e-28,1.1679767285797206e-12,7.804760723088623e-14
143185,400.0,2.0,30.497699999999995,3.2666100000000005e-28,1.0528919714067944e-12,7.804760723088623e-14
143186,400.0,2.0,30.536699999999996,3.5955800000000005e-28,1.1559670472952477e-12,7.804760723088623e-14
143187,400.0,2.0,30.575799999999997,4.266310000000001e-28,1.368098775350141e-12,7.804760723088623e-14
143188,400.0,2.0,30.614999999999995,4.8357e-28,1.5467193736956821e-12,7.804760723088623e-14
143189,400.0,2.0,30.654199999999996,5.15272e-28,1.6439071076787026e-12,7.804760723088623e-14
143190,400.0,2.0,30.693399999999997,5.44816e-28,1.7337263819618086e-12,7.804760723088623e-14
143191,400.0,2.0,30.732699999999998,5.50826e-28,1.7483714309916036e-12,7.804760723088623e-14
143192,400.0,2.0,30.772099999999995,5.40195e-28,1.7102397365134811e-12,7.804760723088623e-14
143193,400.0,2.0,30.811499999999995,4.09341e-28,1.2926479620643878e-12,7.804760723088623e-14
143194,400.0,2.0,30.850899999999996,3.06513e-28,9.654592006158393e-13,7.804760723088623e-14
143195,400.0,2.0,30.890399999999996,2.6248299999999998e-28,8.246597916786595e-13,7.804760723088623e-14
143196,400.0,2.0,30.93,3.57375e-28,1.1199149219099604e-12,7.804760723088623e-14
143197,400.0,2.0,30.969599999999996,4.7594e-28,1.4876532556001275e-12,7.804760723088623e-14
143198,400.0,2.0,31.009299999999996,5.741410000000001e-28,1.7900095129892491e-12,7.804760723088623e-14
143199,400.0,2.0,31.049,6.34868e-28,1.974280725456277e-12,7.804760723088623e-14
143200,400.0,2.0,31.088699999999996,6.69212e-28,2.075770323823834e-12,7.804760723088623e-14
143201,400.0,2.0,31.128499999999995,6.956700000000001e-28,2.1523237146996162e-12,7.804760723088623e-14
143202,400.0,2.0,31.168399999999995,7.17429e-28,2.2139642978403236e-12,7.804760723088623e-14
143203,400.0,2.0,31.208299999999998,7.474e-28,2.3005600412453333e-12,7.804760723088623e-14
143204,400.0,2.0,31.2483,7.50521e-28,2.3042561784482203e-12,7.804760723088623e-14
143205,400.0,2.0,31.288299999999996,8.037990000000001e-28,2.461524882948738e-12,7.804760723088623e-14
143206,400.0,2.0,31.328299999999995,8.40381e-28,2.566984639982191e-12,7.804760723088623e-14
143207,400.0,2.0,31.368399999999998,8.17619e-28,2.4910758040874483e-12,7.804760723088623e-14
143208,400.0,2.0,31.408599999999996,7.9727599999999995e-28,2.422881849383873e-12,7.804760723088623e-14
143209,400.0,2.0,31.448799999999995,7.91989e-28,2.4006657439274632e-12,7.804760723088623e-14
143210,400.0,2.0,31.4891,8.42218e-28,2.5463888602794996e-12,7.804760723088623e-14
143211,400.0,2.0,31.529399999999995,8.17346e-28,2.4648768841108065e-12,7.804760723088623e-14
143212,400.0,2.0,31.569799999999997,7.6673099999999995e-28,2.3063226519747775e-12,7.804760723088623e-14
143213,400.0,2.0,31.610199999999995,7.196660000000001e-28,2.159221524576661e-12,7.804760723088623e-14
143214,400.0,2.0,31.650699999999997,6.3975500000000005e-28,1.9145545845542325e-12,7.804760723088623e-14
143215,400.0,2.0,31.691199999999995,5.2885e-28,1.5786136114313529e-12,7.804760723088623e-14
143216,400.0,2.0,31.7318,4.35058e-28,1.2953240983797962e-12,7.804760723088623e-14
143217,400.0,2.0,31.7724,4.550320000000001e-28,1.3513336746704935e-12,7.804760723088623e-14
143218,400.0,2.0,31.8131,5.58035e-28,1.6529897496053834e-12,7.804760723088623e-14
143219,400.0,2.0,31.8538,6.6615099999999995e-28,1.968207531039286e-12,7.804760723088623e-14
143220,400.0,2.0,31.894599999999997,7.31198e-28,2.154871503366837e-12,7.804760723088623e-14
143221,400.0,2.0,31.935499999999998,7.586660000000001e-28,2.2300976707336276e-12,7.804760723088623e-14
